BI00B1200    H322J50026     202209157298-4094-10             HOUSING FEMALE ASS'Y     CCN000006760000003380FN00000000020221001000003380NNEQ0020220901121518    4N0N  0000033800000109740000135871200    YCYC    005400370024
BI00B32AG    XG22121NMW     202211047126-8855-02             TERMINAL                 CCN000012000000012000FN00000000020221201000012000NNM   20220901150233    4P0P  00000600000000510600000795832AG    XGXGY   006400630015
BI00B32AG    XG22122NMW     202211117126-8855-02             TERMINAL                 CCN000012000000012000FN00000000020221201000012000NNM   20220901150233    4P0P  00000600000000510600000795832AG    XGXGY   006400630015
BI00B32AG    XG22123NMW     202211187126-8855-02             TERMINAL                 CCN000012000000012000FN00000000020221201000012000NNM   20220901150233    4P0P  00000600000000510600000795832AG    XGXGY   006400630015
BI00B32AG    XG22124NMW     202211257126-8855-02             TERMINAL                 CCN000012000000012000FN00000000020221201000012000NNM   20220901150233    4P0P  00000600000000510600000795832AG    XGXGY   006400630015
BI00B32AG    XG22121NMW     202211047158-3165-90             WIRE SEAL                CCN000160000000160000FN00000000020221201000160000NNM   20220901150233    1C0C  00004000000000124000000172432AG    XGXGY   004300270014
BI00B32AG    XG22122NMW     202211117158-3165-90             WIRE SEAL                CCN000200000000200000FN00000000020221201000200000NNM   20220901150233    1C0C  00004000000000124000000172432AG    XGXGY   004300270014
BI00B32AG    XG22123NMW     202211187158-3165-90             WIRE SEAL                CCN000160000000160000FN00000000020221201000160000NNM   20220901150233    1C0C  00004000000000124000000172432AG    XGXGY   004300270014
BI00B32AG    XG22124NMW     202211257158-3165-90             WIRE SEAL                CCN000120000000120000FN00000000020221201000120000NNM   20220901150233    1C0C  00004000000000124000000172432AG    XGXGY   004300270014
BI00B32AG    XG22121NMW     202211047158-3166-60             WIRE SEAL                CCN000360000000360000FN00000000020221201000360000NNM   20220901150233    1C0C  00004000000000104000000152432AG    XGXGY   002700430014
BI00B32AG    XG22122NMW     202211117158-3166-60             WIRE SEAL                CCN000320000000320000FN00000000020221201000320000NNM   20220901150233    1C0C  00004000000000104000000152432AG    XGXGY   002700430014
BI00B32AG    XG22123NMW     202211187158-3166-60             WIRE SEAL                CCN000320000000320000FN00000000020221201000320000NNM   20220901150233    1C0C  00004000000000104000000152432AG    XGXGY   002700430014
BI00B32AG    XG22124NMW     202211257158-3166-60             WIRE SEAL                CCN000280000000280000FN00000000020221201000280000NNM   20220901150233    1C0C  00004000000000104000000152432AG    XGXGY   002700430014
BI00B32AG    XG22121NMW     202211047158-3167-80             WIRE SEAL                CCN000220000000220000FN00000000020221201000220000NNM   20220901150233    1C0C  00002000000000048000000109032AG    XGXGY   002700430014
BI00B32AG    XG22122NMW     202211117158-3167-80             WIRE SEAL                CCN000220000000220000FN00000000020221201000220000NNM   20220901150233    1C0C  00002000000000048000000109032AG    XGXGY   002700430014
BI00B32AG    XG22123NMW     202211187158-3167-80             WIRE SEAL                CCN000200000000200000FN00000000020221201000200000NNM   20220901150233    1C0C  00002000000000048000000109032AG    XGXGY   002700430014
BI00B32AG    XG22124NMW     202211257158-3167-80             WIRE SEAL                CCN000140000000140000FN00000000020221201000140000NNM   20220901150233    1C0C  00002000000000048000000109032AG    XGXGY   002700430014
BI00B32AG    XG22121NMW     202211047158-3168-80             SEALED                   CCN000040000000040000FN00000000020221201000040000NNM   20220901150233    1C0C  00002000000000044000000092132AG    XGXGY   004300260014
BI00B32AG    XG22122NMW     202211117158-3168-80             SEALED                   CCN000040000000040000FN00000000020221201000040000NNM   20220901150233    1C0C  00002000000000044000000092132AG    XGXGY   004300260014
BI00B32AG    XG22123NMW     202211187158-3168-80             SEALED                   CCN000040000000040000FN00000000020221201000040000NNM   20220901150233    1C0C  00002000000000044000000092132AG    XGXGY   004300260014
BI00B32AG    XG22124NMW     202211257158-3168-80             SEALED                   CCN000020000000020000FN00000000020221201000020000NNM   20220901150233    1C0C  00002000000000044000000092132AG    XGXGY   004300260014
BI00B32AG    XG22121NMW     202211047158-3169-40             SEALING PLUG             CCN000080000000080000FN00000000020221201000080000NNM   20220901150233    1C0C  00004000000000156000000204132AG    XGXGY   004300260014
BI00B32AG    XG22122NMW     202211117158-3169-40             SEALING PLUG             CCN000040000000040000FN00000000020221201000040000NNM   20220901150233    1C0C  00004000000000156000000204132AG    XGXGY   004300260014
BI00B32AG    XG22123NMW     202211187158-3169-40             SEALING PLUG             CCN000080000000080000FN00000000020221201000080000NNM   20220901150233    1C0C  00004000000000156000000204132AG    XGXGY   004300260014
BI00B32AG    XG22124NMW     202211257158-3169-40             SEALING PLUG             CCN000040000000040000FN00000000020221201000040000NNM   20220901150233    1C0C  00004000000000156000000204132AG    XGXGY   004300260014
BI00B32AG    #XG22121NMW    202211047123-6423-30             CONNECTOR                CCN000004000000004000FN00000000020221201000004000NNM   20220901150131    2F0F  00000200000001002000001167632AG    XGXGY   005600390023
BI00B32AG    #XG22122NMW    202211117123-6423-30             CONNECTOR                CCN000002000000002000FN00000000020221201000002000NNM   20220901150131    2F0F  00000200000001002000001167632AG    XGXGY   005600390023
BI00B32AG    #XG22123NMW    202211187123-6423-30             CONNECTOR                CCN000004000000004000FN00000000020221201000004000NNM   20220901150131    2F0F  00000200000001002000001167632AG    XGXGY   005600390023
BI00B32AG    #XG22124NMW    202211257123-6423-30             CONNECTOR                CCN000002000000002000FN00000000020221201000002000NNM   20220901150131    2F0F  00000200000001002000001167632AG    XGXGY   005600390023
BI00B32AG    XG22121QMW     202211047158-3022-80             RUBBER STOPPER           CCN000005000000005000FN00000000020221201000005000NNM   20220901150253    1C0C  00000500000000467500000524032AG    XGXGY   002700430014
BI00B32AG    XG22122QMW     202211117158-3022-80             RUBBER STOPPER           CCN000010000000010000FN00000000020221201000010000NNM   20220901150253    1C0C  00000500000000467500000524032AG    XGXGY   002700430014
BI00B32AG    XG22123QMW     202211187158-3022-80             RUBBER STOPPER           CCN000010000000010000FN00000000020221201000010000NNM   20220901150253    1C0C  00000500000000467500000524032AG    XGXGY   002700430014
BI00B32AG    XG22121QMW     202211047196-1460-02             TERMINAL FEMALE          CCN000057000000057000FN00000000020221201000057000NNM   20220901150253    4P0P  00002850000000444600000729832AG    XGXGY   006400630015
BI00B32AG    XG22122QMW     202211117196-1460-02             TERMINAL FEMALE          CCN000085500000085500FN00000000020221201000085500NNM   20220901150253    4P0P  00002850000000444600000729832AG    XGXGY   006400630015
BI00B32AG    XG22123QMW     202211187196-1460-02             TERMINAL FEMALE          CCN000114000000114000FN00000000020221201000114000NNM   20220901150253    4P0P  00002850000000444600000729832AG    XGXGY   006400630015
BI00B32AG    XG22124QMW     202211257196-1460-02             TERMINAL FEMALE          CCN000057000000057000FN00000000020221201000057000NNM   20220901150253    4P0P  00002850000000444600000729832AG    XGXGY   006400630015
BI00B32A7    ZZ22113LMW     202210197017-1180-02             TERMINAL                 CCN000144000000144000FN00000000020221101000144000NNM   20220901163248    4P0P  00007200000001065600001229032A7    ZZZZY   005100280028
BI00B32A7    ZZ22114LMW     202210267017-1180-02             TERMINAL                 CCN000072000000072000FN00000000020221101000072000NNM   20220901163248    4P0P  00007200000001065600001229032A7    ZZZZY   005100280028
BI00B32A7    ZZ22112LMW     202210127017-1182-02             TERMINAL                 CCN000090000000090000FN00000000020221101000090000NNM   20220901163248    4P0P  00004500000001165500001318632A7    ZZZZY   005100280028
BI00B32A7    ZZ22113LMW     202210197017-1182-02             TERMINAL                 CCN000090000000090000FN00000000020221101000090000NNM   20220901163248    4P0P  00004500000001165500001318632A7    ZZZZY   005100280028
BI00B32A7    ZZ22114LMW     202210267017-1182-02             TERMINAL                 CCN000090000000090000FN00000000020221101000090000NNM   20220901163248    4P0P  00004500000001165500001318632A7    ZZZZY   005100280028
BI00B32A7    ZZ22111LMW     202210057017-1183-02             TERMINAL                 CCN000081000000081000FN00000000020221101000081000NNM   20220901163248    4P0P  00002700000001139400001307432A7    ZZZZY   005100280028
BI00B32A7    ZZ22112LMW     202210127017-1183-02             TERMINAL                 CCN000054000000054000FN00000000020221101000054000NNM   20220901163248    4P0P  00002700000001139400001307432A7    ZZZZY   005100280028
BI00B32A7    ZZ22113LMW     202210197017-1183-02             TERMINAL                 CCN000054000000054000FN00000000020221101000054000NNM   20220901163248    4P0P  00002700000001139400001307432A7    ZZZZY   005100280028
BI00B32A7    ZZ22114LMW     202210267017-1183-02             TERMINAL                 CCN000054000000054000FN00000000020221101000054000NNM   20220901163248    4P0P  00002700000001139400001307432A7    ZZZZY   005100280028
BI00B32A7    ZZ22114LMW     202210267114-4728-08             TERMINAL                 CCN000030000000030000FN00000000020221101000030000NNM   20220901163248    4P0P  00003000000000507000000801232A7    ZZZZY   006400630015
BI00B32A7    ZZ22112LMW     202210127114-4729-08             TERMINAL                 CCN000090000000090000FN00000000020221101000090000NNM   20220901163248    4P0P  00003000000000522000000816232A7    ZZZZY   006400630015
BI00B32A7    ZZ22113LMW     202210197114-4729-08             TERMINAL                 CCN000090000000090000FN00000000020221101000090000NNM   20220901163248    4P0P  00003000000000522000000816232A7    ZZZZY   006400630015
BI00B32A7    ZZ22114LMW     202210267114-4729-08             TERMINAL                 CCN000090000000090000FN00000000020221101000090000NNM   20220901163248    4P0P  00003000000000522000000816232A7    ZZZZY   006400630015
BI00B32A7    ZZ22111LMW     202210057116-1685-02             TERMINAL                 CCN000144000000144000FN00000000020221101000144000NNM   20220901163248    4P0P  00002400000000897600001065232A7    ZZZZY   005100280028
BI00B32A7    ZZ22112LMW     202210127116-1685-02             TERMINAL                 CCN000096000000096000FN00000000020221101000096000NNM   20220901163248    4P0P  00002400000000897600001065232A7    ZZZZY   005100280028
BI00B32A7    ZZ22113LMW     202210197116-1685-02             TERMINAL                 CCN000072000000072000FN00000000020221101000072000NNM   20220901163248    4P0P  00002400000000897600001065232A7    ZZZZY   005100280028
BI00B32A7    ZZ22114LMW     202210267116-1685-02             TERMINAL                 CCN000072000000072000FN00000000020221101000072000NNM   20220901163248    4P0P  00002400000000897600001065232A7    ZZZZY   005100280028
BI00B32A7    ZZ22113LMW     202210197116-3153-08             TERMINAL                 CCN000027000000027000FN00000000020221101000027000NNM   20220901163248    4P0P  00002700000000461700000746932A7    ZZZZY   006400630015
BI00B32A7    ZZ22114LMW     202210267116-3153-08             TERMINAL                 CCN000027000000027000FN00000000020221101000027000NNM   20220901163248    4P0P  00002700000000461700000746932A7    ZZZZY   006400630015
BI00B32A7    ZZ22112LMW     202210127116-3154-08             TERMINAL                 CCN000081000000081000FN00000000020221101000081000NNM   20220901163248    4P0P  00002700000000475200000760432A7    ZZZZY   006400630015
BI00B32A7    ZZ22113LMW     202210197116-3154-08             TERMINAL                 CCN000108000000108000FN00000000020221101000108000NNM   20220901163248    4P0P  00002700000000475200000760432A7    ZZZZY   006400630015
BI00B32A7    ZZ22114LMW     202210267116-3154-08             TERMINAL                 CCN000081000000081000FN00000000020221101000081000NNM   20220901163248    4P0P  00002700000000475200000760432A7    ZZZZY   006400630015
BI00B32A7    ZZ22111LMW     202210057116-4025                TERMINAL                 CCN000032000000032000FN00000000020221101000032000NNM   20220901163248    4P0P  00001600000000644800000975132A7    ZZZZY   006400630017
BI00B32A7    ZZ22112LMW     202210127116-4025                TERMINAL                 CCN000032000000032000FN00000000020221101000032000NNM   20220901163248    4P0P  00001600000000644800000975132A7    ZZZZY   006400630017
BI00B32A7    ZZ22113LMW     202210197116-4025                TERMINAL                 CCN000032000000032000FN00000000020221101000032000NNM   20220901163248    4P0P  00001600000000644800000975132A7    ZZZZY   006400630017
BI00B32A7    ZZ22114LMW     202210267116-4025                TERMINAL                 CCN000032000000032000FN00000000020221101000032000NNM   20220901163248    4P0P  00001600000000644800000975132A7    ZZZZY   006400630017
BI00B32A7    ZZ22111LMW     202210057116-4026                TERMINAL                 CCN000048000000048000FN00000000020221101000048000NNM   20220901163248    4P0P  00001600000000664000000994332A7    ZZZZY   006400630017
